Series_reference,Period,Data_value,Suppressed,STATUS,UNITS
ECTM.S1AII131,2012.01,108.8,,F,Dollars
ECTM.S1AII131,2012.02,126.7,,F,Dollars
ECTM.S1AII131,2012.03,124.2,,F,Dollars
ECTM.S1AII131,2012.04,107.9,,F,Dollars
ECTM.S1AII131,2012.05,138.6,,F,Dollars
ECTM.S1AII131,2012.06,120.8,,F,Dollars
ECTM.S1AII131,2012.07,127.2,,F,Dollars
ECTM.S1AII131,2012.08,148.6,,F,Dollars
ECTM.S1AII131,2012.09,117.7,,F,Dollars
ECTM.S1AII131,2012.1,122.7,,F,Dollars
ECTM.S1AII131,2012.11,135.2,,F,Dollars
ECTM.S1AII131,2012.12,125.6,,F,Dollars
ECTM.S1AII131,2013.01,110.8,,F,Dollars
ECTM.S1AII131,2013.02,119.2,,F,Dollars
ECTM.S1AII131,2013.03,116.2,,F,Dollars
ECTM.S1AII131,2013.04,113.2,,F,Dollars
ECTM.S1AII131,2013.05,133.1,,F,Dollars
ECTM.S1AII131,2013.06,111,,F,Dollars
ECTM.S1AII131,2013.07,126.9,,F,Dollars
ECTM.S1AII131,2013.08,141.6,,F,Dollars
ECTM.S1AII131,2013.09,117,,F,Dollars
ECTM.S1AII131,2013.1,120.8,,F,Dollars
ECTM.S1AII131,2013.11,129.3,,F,Dollars
ECTM.S1AII131,2013.12,128,,F,Dollars
ECTM.S1AII131,2014.01,109.7,,F,Dollars
ECTM.S1AII131,2014.02,116.7,,F,Dollars
ECTM.S1AII131,2014.03,116.8,,F,Dollars
ECTM.S1AII131,2014.04,106.7,,F,Dollars
ECTM.S1AII131,2014.05,131.7,,F,Dollars
ECTM.S1AII131,2014.06,112.5,,F,Dollars
ECTM.S1AII131,2014.07,121,,F,Dollars
ECTM.S1AII131,2014.08,129.7,,F,Dollars
ECTM.S1AII131,2014.09,115.7,,F,Dollars
ECTM.S1AII131,2014.1,117,,F,Dollars
ECTM.S1AII131,2014.11,117.4,,F,Dollars
ECTM.S1AII131,2014.12,126.3,,F,Dollars
ECTM.S1AII131,2015.01,99.9,,F,Dollars
ECTM.S1AII131,2015.02,107.4,,F,Dollars
ECTM.S1AII131,2015.03,105.8,,F,Dollars
ECTM.S1AII131,2015.04,94.2,,F,Dollars
ECTM.S1AII131,2015.05,113.2,,F,Dollars
ECTM.S1AII131,2015.06,110.9,,F,Dollars
ECTM.S1AII131,2015.07,147.6,,F,Dollars
ECTM.S1AII131,2015.08,134.7,,F,Dollars
ECTM.S1AII131,2015.09,108,,F,Dollars
ECTM.S1AII131,2015.1,108.1,,F,Dollars
ECTM.S1AII131,2015.11,110.4,,F,Dollars
ECTM.S1AII131,2015.12,117.5,,F,Dollars
ECTM.S1AII131,2016.01,95.9,,F,Dollars
ECTM.S1AII131,2016.02,103.3,,F,Dollars
ECTM.S1AII131,2016.03,97,,F,Dollars
ECTM.S1AII131,2016.04,93.5,,F,Dollars
ECTM.S1AII131,2016.05,105.5,,F,Dollars
ECTM.S1AII131,2016.06,99.4,,F,Dollars
ECTM.S1AII131,2016.07,113.9,,F,Dollars
ECTM.S1AII131,2016.08,124.6,,F,Dollars
ECTM.S1AII131,2016.09,98.4,,F,Dollars
ECTM.S1AII131,2016.1,94.3,,F,Dollars
ECTM.S1AII131,2016.11,106.7,,F,Dollars
ECTM.S1AII131,2016.12,107.4,,F,Dollars
ECTM.S1AII131,2017.01,87,,F,Dollars
ECTM.S1AII131,2017.02,95.1,,F,Dollars
ECTM.S1AII131,2017.03,92.8,,F,Dollars
ECTM.S1AII131,2017.04,78.4,,F,Dollars
ECTM.S1AII131,2017.05,105.3,,F,Dollars
ECTM.S1AII131,2017.06,92.9,,F,Dollars
ECTM.S1AII131,2017.07,101.1,,F,Dollars
ECTM.S1AII131,2017.08,119.3,,F,Dollars
ECTM.S1AII131,2017.09,91.6,,F,Dollars
ECTM.S1AII131,2017.1,91.1,,F,Dollars
ECTM.S1AII131,2017.11,104,,F,Dollars
ECTM.S1AII131,2017.12,100.9,,F,Dollars
ECTM.S1AII131,2018.01,82.5,,F,Dollars
ECTM.S1AII131,2018.02,89.7,,F,Dollars
ECTM.S1AII131,2018.03,85.8,,F,Dollars
ECTM.S1AII131,2018.04,77.8,,F,Dollars
ECTM.S1AII131,2018.05,99.6,,F,Dollars
ECTM.S1AII131,2018.06,84.5,,F,Dollars
ECTM.S1AII131,2018.07,94,,F,Dollars
ECTM.S1AII131,2018.08,113.2,,F,Dollars
ECTM.S1AII131,2018.09,83.8,,F,Dollars
ECTM.S1AII131,2018.1,87.2,,F,Dollars
ECTM.S1AII131,2018.11,97.3,,F,Dollars
ECTM.S1AII131,2018.12,93.3,,F,Dollars
ECTM.S1AII131,2019.01,75.3,,F,Dollars
ECTM.S1AII131,2019.02,82.2,,F,Dollars
ECTM.S1AII131,2019.03,76.6,,F,Dollars
ECTM.S1AII131,2019.04,72.2,,F,Dollars
ECTM.S1AII131,2019.05,92.8,,F,Dollars
ECTM.S1AII131,2019.06,74.6,,F,Dollars
ECTM.S1AII131,2019.07,86.6,,F,Dollars
ECTM.S1AII131,2019.08,98.5,,F,Dollars
ECTM.S1AII131,2019.09,75.4,,F,Dollars
ECTM.S1AII131,2019.1,76.5,,F,Dollars
ECTM.S1AII131,2019.11,80.9,,F,Dollars
ECTM.S1AII131,2019.12,73.9,,F,Dollars
ECTM.S1AII131,2020.01,61.6,,F,Dollars
ECTM.S1AII131,2020.02,70.1,,F,Dollars
ECTM.S1AII131,2020.03,55.5,,F,Dollars
ECTM.S1AII131,2020.04,3.2,,F,Dollars
ECTM.S1AII131,2020.05,52.9,,F,Dollars
ECTM.S1AII131,2020.06,61.9,,F,Dollars
ECTM.S1AII131,2020.07,61.9,,F,Dollars
ECTM.S1AII131,2020.08,62.3,,F,Dollars
ECTM.S1AII131,2020.09,59.8,,F,Dollars
ECTM.S1AII131,2020.1,58.4,,F,Dollars
ECTM.S1SII131,2007.03,105.3,,R,Dollars
ECTM.S1SII131,2007.04,89.9,,R,Dollars
ECTM.S1SII131,2007.05,110.5,,R,Dollars
ECTM.S1SII131,2007.06,99.8,,R,Dollars
ECTM.S1SII131,2007.07,107,,R,Dollars
ECTM.S1SII131,2007.08,120.7,,R,Dollars
ECTM.S1SII131,2007.09,103.8,,R,Dollars
ECTM.S1SII131,2007.1,111.1,,R,Dollars
ECTM.S1SII131,2007.11,113.8,,R,Dollars
ECTM.S1SII131,2007.12,109.3,,R,Dollars
ECTM.S1SII131,2008.01,100,,R,Dollars
ECTM.S1SII131,2008.02,103.5,,R,Dollars
ECTM.S1SII131,2008.03,100.4,,R,Dollars
ECTM.S1SII131,2008.04,103.3,,R,Dollars
ECTM.S1SII131,2008.05,113.9,,R,Dollars
ECTM.S1SII131,2008.06,103.3,,R,Dollars
ECTM.S1SII131,2008.07,117.8,,R,Dollars
ECTM.S1SII131,2008.08,121,,R,Dollars
ECTM.S1SII131,2008.09,121.5,,R,Dollars
ECTM.S1SII131,2008.1,118.3,,R,Dollars
ECTM.S1SII131,2008.11,111.9,,R,Dollars
ECTM.S1SII131,2008.12,122.7,,R,Dollars
ECTM.S1SII131,2009.01,102.7,,R,Dollars
ECTM.S1SII131,2009.02,104.4,,R,Dollars
ECTM.S1SII131,2009.03,115.3,,R,Dollars
ECTM.S1SII131,2009.04,107.7,,R,Dollars
ECTM.S1SII131,2009.05,117.4,,R,Dollars
ECTM.S1SII131,2009.06,114.8,,R,Dollars
ECTM.S1SII131,2009.07,129.8,,R,Dollars
ECTM.S1SII131,2009.08,133.3,,R,Dollars
ECTM.S1SII131,2009.09,127.6,,R,Dollars
ECTM.S1SII131,2009.1,121.5,,R,Dollars
ECTM.S1SII131,2009.11,123.9,,R,Dollars
ECTM.S1SII131,2009.12,130.9,,R,Dollars
ECTM.S1SII131,2010.01,107.1,,R,Dollars
ECTM.S1SII131,2010.02,112.2,,R,Dollars
ECTM.S1SII131,2010.03,127.5,,R,Dollars
ECTM.S1SII131,2010.04,112.5,,R,Dollars
ECTM.S1SII131,2010.05,119.8,,R,Dollars
ECTM.S1SII131,2010.06,118.1,,R,Dollars
ECTM.S1SII131,2010.07,127.7,,R,Dollars
ECTM.S1SII131,2010.08,140.6,,R,Dollars
ECTM.S1SII131,2010.09,132.6,,R,Dollars
ECTM.S1SII131,2010.1,121.8,,R,Dollars
ECTM.S1SII131,2010.11,134.2,,R,Dollars
ECTM.S1SII131,2010.12,134.8,,R,Dollars
ECTM.S1SII131,2011.01,107.3,,R,Dollars
ECTM.S1SII131,2011.02,118.1,,R,Dollars
ECTM.S1SII131,2011.03,131,,R,Dollars
ECTM.S1SII131,2011.04,115,,R,Dollars
ECTM.S1SII131,2011.05,134.7,,R,Dollars
ECTM.S1SII131,2011.06,124.1,,R,Dollars
ECTM.S1SII131,2011.07,121.8,,R,Dollars
ECTM.S1SII131,2011.08,147.2,,R,Dollars
ECTM.S1SII131,2011.09,129.6,,R,Dollars
ECTM.S1SII131,2011.1,119.3,,R,Dollars
ECTM.S1SII131,2011.11,134.1,,R,Dollars
ECTM.S1SII131,2011.12,128.9,,R,Dollars
ECTM.S1SII131,2012.01,108.8,,R,Dollars
ECTM.S1SII131,2012.02,126.7,,R,Dollars
ECTM.S1SII131,2012.03,124.2,,R,Dollars
ECTM.S1SII131,2012.04,107.9,,R,Dollars
ECTM.S1SII131,2012.05,138.6,,R,Dollars
ECTM.S1SII131,2012.06,120.8,,R,Dollars
ECTM.S1SII131,2012.07,127.2,,R,Dollars
ECTM.S1SII131,2012.08,148.6,,R,Dollars
ECTM.S1SII131,2012.09,117.7,,R,Dollars
ECTM.S1SII131,2012.1,122.7,,R,Dollars
ECTM.S1SII131,2012.11,135.2,,R,Dollars
ECTM.S1SII131,2012.12,125.6,,R,Dollars
ECTM.S1SII131,2013.01,110.8,,R,Dollars
ECTM.S1SII131,2013.02,119.2,,R,Dollars
ECTM.S1SII131,2013.03,116.2,,R,Dollars
ECTM.S1SII131,2013.04,113.2,,R,Dollars
ECTM.S1SII131,2013.05,133.1,,R,Dollars
ECTM.S1SII131,2013.06,111,,R,Dollars
ECTM.S1SII131,2013.07,126.9,,R,Dollars
ECTM.S1SII131,2013.08,141.6,,R,Dollars
ECTM.S1SII131,2013.09,117,,R,Dollars
ECTM.S1SII131,2013.1,120.8,,R,Dollars
ECTM.S1SII131,2013.11,129.3,,R,Dollars
ECTM.S1SII131,2013.12,128,,R,Dollars
ECTM.S1SII131,2014.01,109.7,,R,Dollars
ECTM.S1SII131,2014.02,116.7,,R,Dollars
ECTM.S1SII131,2014.03,116.8,,R,Dollars
ECTM.S1SII131,2014.04,106.7,,R,Dollars
ECTM.S1SII131,2014.05,131.7,,R,Dollars
ECTM.S1SII131,2014.06,112.5,,R,Dollars
ECTM.S1SII131,2014.07,121,,R,Dollars
ECTM.S1SII131,2014.08,129.7,,R,Dollars
ECTM.S1SII131,2014.09,115.7,,R,Dollars
ECTM.S1SII131,2014.1,117,,R,Dollars
ECTM.S1SII131,2014.11,117.4,,R,Dollars
ECTM.S1SII131,2014.12,126.3,,R,Dollars
ECTM.S1SII131,2015.01,99.9,,R,Dollars
ECTM.S1SII131,2015.02,107.4,,R,Dollars
ECTM.S1SII131,2015.03,105.8,,R,Dollars
ECTM.S1SII131,2015.04,94.2,,R,Dollars
ECTM.S1SII131,2015.05,113.2,,R,Dollars
ECTM.S1SII131,2015.06,110.9,,R,Dollars
ECTM.S1SII131,2015.07,147.6,,R,Dollars
ECTM.S1SII131,2015.08,134.7,,R,Dollars
ECTM.S1SII131,2015.09,108,,R,Dollars
ECTM.S1SII131,2015.1,108.1,,R,Dollars
ECTM.S1SII131,2015.11,110.4,,R,Dollars
ECTM.S1SII131,2015.12,117.5,,R,Dollars
ECTM.S1SII131,2016.01,95.9,,R,Dollars
ECTM.S1SII131,2016.02,103.3,,R,Dollars
ECTM.S1SII131,2016.03,97,,R,Dollars
ECTM.S1SII131,2016.04,93.5,,R,Dollars
ECTM.S1SII131,2016.05,105.5,,R,Dollars
ECTM.S1SII131,2016.06,99.4,,R,Dollars
ECTM.S1SII131,2016.07,113.9,,R,Dollars
ECTM.S1SII131,2016.08,124.6,,R,Dollars
ECTM.S1SII131,2016.09,98.4,,R,Dollars
ECTM.S1SII131,2016.1,94.3,,R,Dollars
ECTM.S1SII131,2016.11,106.7,,R,Dollars
ECTM.S1SII131,2016.12,107.4,,R,Dollars
ECTM.S1SII131,2017.01,87,,R,Dollars
ECTM.S1SII131,2017.02,95.1,,R,Dollars
ECTM.S1SII131,2017.03,92.8,,R,Dollars
ECTM.S1SII131,2017.04,78.4,,R,Dollars
ECTM.S1SII131,2017.05,105.3,,R,Dollars
ECTM.S1SII131,2017.06,92.9,,R,Dollars
ECTM.S1SII131,2017.07,101.1,,R,Dollars
ECTM.S1SII131,2017.08,119.3,,R,Dollars
ECTM.S1SII131,2017.09,91.6,,R,Dollars
ECTM.S1SII131,2017.1,91.1,,R,Dollars
ECTM.S1SII131,2017.11,104,,R,Dollars
ECTM.S1SII131,2017.12,100.9,,R,Dollars
ECTM.S1SII131,2018.01,82.5,,R,Dollars
ECTM.S1SII131,2018.02,89.7,,R,Dollars
ECTM.S1SII131,2018.03,85.8,,R,Dollars
ECTM.S1SII131,2018.04,77.8,,R,Dollars
ECTM.S1SII131,2018.05,99.6,,R,Dollars
ECTM.S1SII131,2018.06,84.5,,R,Dollars
ECTM.S1SII131,2018.07,94,,R,Dollars
ECTM.S1SII131,2018.08,113.2,,R,Dollars
ECTM.S1SII131,2018.09,83.8,,R,Dollars
ECTM.S1SII131,2018.1,87.2,,R,Dollars
ECTM.S1SII131,2018.11,97.3,,R,Dollars
ECTM.S1SII131,2018.12,93.3,,R,Dollars
ECTM.S1SII131,2019.01,75.3,,R,Dollars
ECTM.S1SII131,2019.02,82.2,,R,Dollars
ECTM.S1SII131,2019.03,76.6,,R,Dollars
ECTM.S1SII131,2019.04,72.2,,R,Dollars
ECTM.S1SII131,2019.05,92.8,,R,Dollars
ECTM.S1SII131,2019.06,74.6,,R,Dollars
ECTM.S1SII131,2019.07,86.6,,R,Dollars
ECTM.S1SII131,2019.08,98.5,,R,Dollars
ECTM.S1SII131,2019.09,75.4,,R,Dollars
ECTM.S1SII131,2019.1,76.5,,R,Dollars
ECTM.S1SII131,2019.11,80.9,,R,Dollars
ECTM.S1SII131,2019.12,73.9,,R,Dollars
ECTM.S1SII131,2020.01,61.6,,R,Dollars
ECTM.S1SII131,2020.02,70.1,,R,Dollars
ECTM.S1SII131,2020.03,55.5,,R,Dollars
ECTM.S1SII131,2020.04,3.2,,R,Dollars
ECTM.S1SII131,2020.05,52.9,,R,Dollars
ECTM.S1SII131,2020.06,61.9,,R,Dollars
ECTM.S1SII131,2020.07,61.9,,R,Dollars
ECTM.S1SII131,2020.08,62.3,,R,Dollars
ECTM.S1SII131,2020.09,59.8,,R,Dollars
ECTM.S1SII131,2020.1,58.4,,F,Dollars
ECTM.S1AMN211,2000.01,2.7,,C,Dollars
ECTM.S1AMN211,2000.02,2.8,,C,Dollars
ECTM.S1AMN211,2000.03,2.6,,C,Dollars
ECTM.S1AMN211,2000.04,2,,C,Dollars
ECTM.S1AMN211,2000.05,1.2,,C,Dollars
ECTM.S1AMN211,2000.06,1.2,,C,Dollars
ECTM.S1AMN211,2000.07,1.6,,C,Dollars
ECTM.S1AMN211,2000.08,1.7,,C,Dollars
ECTM.S1AMN211,2000.09,1.5,,C,Dollars
ECTM.S1AMN211,2000.1,1.9,,C,Dollars
ECTM.S1AMN211,2000.11,3,,C,Dollars
ECTM.S1AMN211,2000.12,6.6,,C,Dollars
ECTM.S1AMN211,2001.01,8.9,,C,Dollars
ECTM.S1AMN211,2001.02,9.2,,C,Dollars
ECTM.S1AMN211,2001.03,9,,C,Dollars
ECTM.S1AMN211,2001.04,8.5,,C,Dollars
ECTM.S1AMN211,2001.05,7.8,,C,Dollars
ECTM.S1AMN211,2001.06,8.6,,C,Dollars
ECTM.S1AMN211,2001.07,9.8,,C,Dollars
ECTM.S1AMN211,2001.08,87,,C,Dollars
ECTM.S1AMN211,2001.09,72.6,,C,Dollars
ECTM.S1AMN211,2001.1,72.2,,C,Dollars
ECTM.S1AMN211,2001.11,74.8,,C,Dollars
ECTM.S1AMN211,2001.12,70.5,,C,Dollars
ECTM.S1AMN211,2002.01,80.5,,C,Dollars
ECTM.S1AMN211,2002.02,83.6,,C,Dollars
ECTM.S1AMN211,2002.03,110.8,,C,Dollars
ECTM.S1AMN211,2002.04,80.5,,C,Dollars
ECTM.S1AMN211,2002.05,90.4,,C,Dollars
ECTM.S1AMN211,2002.06,88.7,,C,Dollars
ECTM.S1AMN211,2002.07,86.3,,C,Dollars
ECTM.S1AMN211,2002.08,10.8,,C,Dollars
ECTM.S1AMN211,2002.09,10.2,,C,Dollars
ECTM.S1AMN211,2002.1,82.4,,F,Dollars
ECTM.S1AMN211,2002.11,80,,F,Dollars
ECTM.S1AMN211,2002.12,81.6,,F,Dollars
ECTM.S1AMN211,2003.01,87.2,,F,Dollars
ECTM.S1AMN211,2003.02,93,,F,Dollars
ECTM.S1AMN211,2003.03,98.8,,F,Dollars
ECTM.S1AMN211,2003.04,75.9,,F,Dollars
ECTM.S1AMN211,2003.05,90.8,,F,Dollars
ECTM.S1AMN211,2003.06,87.8,,F,Dollars
ECTM.S1AMN211,2003.07,95.3,,F,Dollars
ECTM.S1AMN211,2003.08,89,,F,Dollars
ECTM.S1AMN211,2003.09,90.1,,F,Dollars
ECTM.S1AMN211,2003.1,88.3,,F,Dollars
ECTM.S1AMN211,2003.11,87.4,,F,Dollars
ECTM.S1AMN211,2003.12,100.5,,F,Dollars
ECTM.S1AMN211,2004.01,98.9,,F,Dollars
ECTM.S1AMN211,2004.02,103.6,,F,Dollars
ECTM.S1AMN211,2004.03,143.8,,F,Dollars
ECTM.S1AMN211,2004.04,107.3,,F,Dollars
ECTM.S1AMN211,2004.05,111.1,,F,Dollars
ECTM.S1AMN211,2004.06,110.6,,F,Dollars
ECTM.S1AMN211,2004.07,99.2,,F,Dollars
ECTM.S1AMN211,2004.08,109.3,,F,Dollars
ECTM.S1AMN211,2004.09,100,,F,Dollars
ECTM.S1AMN211,2004.1,94.8,,F,Dollars
ECTM.S1AMN211,2004.11,105.6,,F,Dollars
ECTM.S1AMN211,2004.12,111.4,,F,Dollars
ECTM.S1AMN211,2005.01,111.7,,F,Dollars
ECTM.S1AMN211,2005.02,125.9,,F,Dollars
ECTM.S1AMN211,2005.03,145.9,,F,Dollars
ECTM.S1AMN211,2005.04,124.5,,F,Dollars
ECTM.S1AMN211,2005.05,121.4,,F,Dollars
ECTM.S1AMN211,2005.06,125.3,,F,Dollars
ECTM.S1AMN211,2005.07,123.1,,F,Dollars
ECTM.S1AMN211,2005.08,128.9,,F,Dollars
ECTM.S1AMN211,2005.09,116.5,,F,Dollars
ECTM.S1AMN211,2005.1,102.1,,F,Dollars
ECTM.S1AMN211,2005.11,115.1,,F,Dollars
ECTM.S1AMN211,2005.12,125.8,,F,Dollars
ECTM.S1AMN211,2006.01,120.7,,F,Dollars
ECTM.S1AMN211,2006.02,125.6,,F,Dollars
ECTM.S1AMN211,2006.03,169.5,,F,Dollars
ECTM.S1AMN211,2006.04,132.9,,F,Dollars
ECTM.S1AMN211,2006.05,145.1,,F,Dollars
ECTM.S1AMN211,2006.06,129.1,,F,Dollars
ECTM.S1AMN211,2006.07,126.5,,F,Dollars
ECTM.S1AMN211,2006.08,137.3,,F,Dollars
ECTM.S1AMN211,2006.09,122.9,,F,Dollars
ECTM.S1AMN211,2006.1,119.6,,F,Dollars
ECTM.S1AMN211,2006.11,145.2,,F,Dollars
ECTM.S1AMN211,2006.12,137.3,,F,Dollars
ECTM.S1AMN211,2007.01,142.5,,F,Dollars
ECTM.S1AMN211,2007.02,150.9,,F,Dollars
ECTM.S1AMN211,2007.03,186.3,,F,Dollars
ECTM.S1AMN211,2007.04,140.6,,F,Dollars
ECTM.S1AMN211,2007.05,164.1,,F,Dollars
ECTM.S1AMN211,2007.06,141.1,,F,Dollars
ECTM.S1AMN211,2007.07,143.9,,F,Dollars
ECTM.S1AMN211,2007.08,152.6,,F,Dollars
ECTM.S1AMN211,2007.09,129.8,,F,Dollars
ECTM.S1AMN211,2007.1,140.5,,F,Dollars
ECTM.S1AMN211,2007.11,158.2,,F,Dollars
ECTM.S1AMN211,2007.12,154.4,,F,Dollars
ECTM.S1AMN211,2008.01,151.1,,F,Dollars
ECTM.S1AMN211,2008.02,172.2,,F,Dollars
ECTM.S1AMN211,2008.03,178.2,,F,Dollars
ECTM.S1AMN211,2008.04,156.3,,F,Dollars
ECTM.S1AMN211,2008.05,161.6,,F,Dollars
ECTM.S1AMN211,2008.06,145.6,,F,Dollars
ECTM.S1AMN211,2008.07,145.2,,F,Dollars
ECTM.S1AMN211,2008.08,135.5,,F,Dollars
ECTM.S1AMN211,2008.09,136.6,,F,Dollars
ECTM.S1AMN211,2008.1,127.6,,F,Dollars
ECTM.S1AMN211,2008.11,126.3,,F,Dollars
ECTM.S1AMN211,2008.12,125,,F,Dollars
ECTM.S1AMN211,2009.01,130.7,,F,Dollars
ECTM.S1AMN211,2009.02,145.8,,F,Dollars
ECTM.S1AMN211,2009.03,152.4,,F,Dollars
ECTM.S1AMN211,2009.04,134.7,,F,Dollars
ECTM.S1AMN211,2009.05,136.4,,F,Dollars
ECTM.S1AMN211,2009.06,129.1,,F,Dollars
ECTM.S1AMN211,2009.07,139.6,,F,Dollars
ECTM.S1AMN211,2009.08,132.4,,F,Dollars
ECTM.S1AMN211,2009.09,125.3,,F,Dollars
ECTM.S1AMN211,2009.1,133.3,,F,Dollars
ECTM.S1AMN211,2009.11,131.5,,F,Dollars
ECTM.S1AMN211,2009.12,128.7,,F,Dollars
ECTM.S1AMN211,2010.01,138.9,,F,Dollars
ECTM.S1AMN211,2010.02,156.9,,F,Dollars
ECTM.S1AMN211,2010.03,175.7,,F,Dollars
ECTM.S1AMN211,2010.04,140.8,,F,Dollars
ECTM.S1AMN211,2010.05,141.8,,F,Dollars
ECTM.S1AMN211,2010.06,136.1,,F,Dollars
ECTM.S1AMN211,2010.07,130.5,,F,Dollars
ECTM.S1AMN211,2010.08,135.2,,F,Dollars
ECTM.S1AMN211,2010.09,125.1,,F,Dollars
ECTM.S1AMN211,2010.1,129,,F,Dollars
ECTM.S1AMN211,2010.11,144.4,,F,Dollars
ECTM.S1AMN211,2010.12,126.7,,F,Dollars
ECTM.S1AMN211,2011.01,138.9,,F,Dollars
ECTM.S1AMN211,2011.02,162.2,,F,Dollars
ECTM.S1AMN211,2011.03,173.1,,F,Dollars
ECTM.S1AMN211,2011.04,144.2,,F,Dollars
ECTM.S1AMN211,2011.05,155.5,,F,Dollars
ECTM.S1AMN211,2011.06,140.4,,F,Dollars
ECTM.S1AMN211,2011.07,128.8,,F,Dollars
ECTM.S1AMN211,2011.08,133.3,,F,Dollars
ECTM.S1AMN211,2011.09,123.7,,F,Dollars
ECTM.S1AMN211,2011.1,127.3,,F,Dollars
ECTM.S1AMN211,2011.11,145.9,,F,Dollars
ECTM.S1AMN211,2011.12,133.7,,F,Dollars
ECTM.S1AMN211,2012.01,145.5,,F,Dollars
ECTM.S1AMN211,2012.02,170.3,,F,Dollars
ECTM.S1AMN211,2012.03,165.4,,F,Dollars
ECTM.S1AMN211,2012.04,142.4,,F,Dollars
ECTM.S1AMN211,2012.05,153.8,,F,Dollars
ECTM.S1AMN211,2012.06,141.8,,F,Dollars
ECTM.S1AMN211,2012.07,121.4,,F,Dollars
ECTM.S1AMN211,2012.08,127.3,,F,Dollars
ECTM.S1AMN211,2012.09,111.2,,F,Dollars
ECTM.S1AMN211,2012.1,124.9,,F,Dollars
ECTM.S1AMN211,2012.11,129.6,,F,Dollars
ECTM.S1AMN211,2012.12,115.9,,F,Dollars
ECTM.S1AMN211,2013.01,135.3,,F,Dollars
ECTM.S1AMN211,2013.02,159.9,,F,Dollars
ECTM.S1AMN211,2013.03,151.2,,F,Dollars
ECTM.S1AMN211,2013.04,138.4,,F,Dollars
ECTM.S1AMN211,2013.05,136.5,,F,Dollars
ECTM.S1AMN211,2013.06,124.6,,F,Dollars
ECTM.S1AMN211,2013.07,129.4,,F,Dollars
ECTM.S1AMN211,2013.08,126.2,,F,Dollars
ECTM.S1AMN211,2013.09,111.9,,F,Dollars
ECTM.S1AMN211,2013.1,127.3,,F,Dollars
ECTM.S1AMN211,2013.11,125,,F,Dollars
ECTM.S1AMN211,2013.12,116.1,,F,Dollars
ECTM.S1AMN211,2014.01,144.3,,F,Dollars
ECTM.S1AMN211,2014.02,159.4,,F,Dollars
ECTM.S1AMN211,2014.03,154.5,,F,Dollars
ECTM.S1AMN211,2014.04,133.2,,F,Dollars
ECTM.S1AMN211,2014.05,135.2,,F,Dollars
ECTM.S1AMN211,2014.06,123.8,,F,Dollars
ECTM.S1AMN211,2014.07,127.1,,F,Dollars
ECTM.S1AMN211,2014.08,124.1,,F,Dollars
ECTM.S1AMN211,2014.09,117.4,,F,Dollars
ECTM.S1AMN211,2014.1,130.9,,F,Dollars
ECTM.S1AMN211,2014.11,122.7,,F,Dollars
ECTM.S1AMN211,2014.12,127.6,,F,Dollars
ECTM.S1AMN211,2015.01,152.1,,F,Dollars
ECTM.S1AMN211,2015.02,162.5,,F,Dollars
ECTM.S1AMN211,2015.03,157.8,,F,Dollars
ECTM.S1AMN211,2015.04,134.9,,F,Dollars
ECTM.S1AMN211,2015.05,135.3,,F,Dollars
ECTM.S1AMN211,2015.06,132.2,,F,Dollars
ECTM.S1AMN211,2015.07,130.6,,F,Dollars
ECTM.S1AMN211,2015.08,130.8,,F,Dollars
ECTM.S1AMN211,2015.09,122.8,,F,Dollars
ECTM.S1AMN211,2015.1,129.5,,F,Dollars
ECTM.S1AMN211,2015.11,131.4,,F,Dollars
ECTM.S1AMN211,2015.12,129.5,,F,Dollars
ECTM.S1AMN211,2016.01,151.4,,F,Dollars
ECTM.S1AMN211,2016.02,173.1,,F,Dollars
ECTM.S1AMN211,2016.03,166,,F,Dollars
ECTM.S1AMN211,2016.04,146.6,,F,Dollars
ECTM.S1AMN211,2016.05,145.7,,F,Dollars
ECTM.S1AMN211,2016.06,134,,F,Dollars
ECTM.S1AMN211,2016.07,130.8,,F,Dollars
ECTM.S1AMN211,2016.08,128.6,,F,Dollars
ECTM.S1AMN211,2016.09,143.9,,F,Dollars
ECTM.S1AMN211,2016.1,134.6,,F,Dollars
ECTM.S1AMN211,2016.11,132.9,,F,Dollars
ECTM.S1AMN211,2016.12,132.8,,F,Dollars
ECTM.S1AMN211,2017.01,173.2,,F,Dollars
ECTM.S1AMN211,2017.02,184.3,,F,Dollars
ECTM.S1AMN211,2017.03,186.6,,F,Dollars
ECTM.S1AMN211,2017.04,154.8,,F,Dollars
ECTM.S1AMN211,2017.05,160.2,,F,Dollars
ECTM.S1AMN211,2017.06,149.6,,F,Dollars
ECTM.S1AMN211,2017.07,143.3,,F,Dollars
ECTM.S1AMN211,2017.08,144.7,,F,Dollars
ECTM.S1AMN211,2017.09,151.5,,F,Dollars
ECTM.S1AMN211,2017.1,148.1,,F,Dollars
ECTM.S1AMN211,2017.11,162.5,,F,Dollars
ECTM.S1AMN211,2017.12,149,,F,Dollars
ECTM.S1AMN211,2018.01,181.6,,F,Dollars
ECTM.S1AMN211,2018.02,188,,F,Dollars
ECTM.S1AMN211,2018.03,180.8,,F,Dollars
ECTM.S1AMN211,2018.04,157.2,,F,Dollars
ECTM.S1AMN211,2018.05,163.5,,F,Dollars
ECTM.S1AMN211,2018.06,144.7,,F,Dollars
ECTM.S1AMN211,2018.07,145.2,,F,Dollars
